irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText
2946600,ffb389b4-e88e-44ca-83ed-b84f69bc48b9,NY,2680332,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946600,http://sweetgum.nybg.org/images3/1998/239/02680332.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"^>9
Z.?>
4 oy/r^
FLORA OF ECUADOR 5
»4
PASTAZA: Colonia 24 de Mayo, si de road to road Puyo - Puerto
Ñapo, ca 18 - 20 km frora Puyo,
Shrub, ca k - 5 m high. Corolla violet.
13.IX.1968	HOLGUER LUGO S.
02680332"
2944543,5870d225-e63d-4567-9cbe-a9897530e039,NY,2682905,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944543,http://sweetgum.nybg.org/images3/1999/129/02682905.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
x°\1
FLORA OF ECUADOR 3
..29.9..........................
NAPO: Apuya, ca 6 km from Puerto Napo«
Ca 3 in high* Corolla rose-coloured.
14.VMI.1968
HOLGUER LUGO S.
02682905
02682905"
2944583,346b7ee3-ea4a-4250-ae95-306a9d97c473,NY,2682928,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944583,http://sweetgum.nybg.org/images3/1999/152/02682928.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA-
zv
AcANtt, ?
FLORA OF ECUADOR
MORONA-SANTIAGO: Parroquia Cumandá, Southern si de of Rfo Pastaza,
ca k km west of Mera, Ca 2,5 m h1gh. Cerolla violet*
23. VIII 1968
HOLGUER LUGO S.
02682928
02682928"
2946380,52e903cb-23e6-416e-8135-087fe748d480,NY,2682940,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946380,http://sweetgum.nybg.org/images3/1999/164/02682940.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"yo^
BOTANICAL
^ard^
new YORK BOTAMCAL GARDEN
(¿682940
AcajJIU i
FLORA OF ECUADOR ;
101
PASTAZA: In the vicinity of Colonia J5tiva, ca 15 km frora Hera.
Shrub, ca 3 bi high. Corolla violet.
4.V11.1968
HOLGUER LUGO S.
02682940"
2946385,f30b733e-0a55-42a1-b1f5-595133b0b24d,NY,2682943,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946385,http://sweetgum.nybg.org/images3/1999/167/02682943.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
Xat?
FLORA OF ECUADOR 5
267
ÑAPO: Latas, at Río Ñapo.
Shrub, ca k _x0095_ 5 m high. Corolla red and yellow.
12.VII 1.1968	HOLGUER LUGO S.
02682943"
3015465,bc75489d-25d2-46d9-b7d3-98c5bcee3cb9,NY,2728781,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3015465,http://sweetgum.nybg.org/images3/2180/181/02728781.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SAt
2V
Rancho Santa Ana Botanic Garden Herbarium
Flora of Argentina
Acanthaceae
Argentina, Prov. San Luis, ca. 4 km S of the
intersection of Highway 3B and the road between
Nogoli (Hipolito Yrigoyen) and Villa de la Quebrada, S
of Nogoli, ca 850 m elevation. 32° 57.40’ S, 66° 19.04’
W. Pasture in the W side of road; growing with
Prosopis, Cercidium, Mimosa, Acacia, Bouteloua, and
Neobouteloua.
12 February 1999
J. Mark Porter 11921
J. Travis Columbus
02728781"
3033967,9b91d004-9851-4a9f-9d1c-f2cde523f584,NY,2715149,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3033967,http://sweetgum.nybg.org/images3/2211/062/02715149.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"z
FLORA DE COLOMBIA
HERBARIO NACIONAL COLOMBIANO (COL)
Acanthaceae
Arbusto escandente, frecuente. Cáliz verde, corola roja.
COLOMBIA. BOYACÁ: municipio Santa María, reserva forestal La
Almenara, ca. 1200 m de altitud. Bosque intervenido al lado de la
carretera.
Colectores: Julio Betancur, Laura Clavijo, Bibiana Gómez, Nelson
Salinas & Alejandro Zuluaga
No. de colección: 12684
Fecha: 1 de diciembre de 2007
02715149
02715149"
3304124,48b3d505-814b-4ab5-82f2-09cd976fb657,NY,3075532,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3304124,http://sweetgum.nybg.org/images3/2382/846/03075532.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Det.:	Nome Comum:	Cód.Acesso:
Col.: M. F. Simón et al. 2139	Duplicatas: 2
Data: 20/03/2014 Mat.Coletado: Exsicatas	Uso:
Mun¡cipio/UF: VILA BELA DA SANTISSIMA TRINDADE - MT
Local: Serra de Ricardo Franco, topo da serra, 2 km W da ponte sobre o rio Paraíso, na fazenda Pelicano.
Ambiente: Cerrado aberto
Relevo: Ondulado
Substrato: Solo rochoso laterítico, vermelho escuro
Alt.: 750 rn Lat.: 14° 51'12"" S Long.: 60° 15'34"" O Frequéncia.:
Flor:	Fruto:
Hábito:
Observado: Subarbusto com 50 cm de altura. Cálice verde. Pétalas lilases com detalhes brancos.
Participantes: Marcelo Fragomeni Simón, Glocimar Pereira-Silva, José Luiz Barros, Moisés Mendoza - Herbário USZ
Bolívia, Talita Soares Reis
Patrocinadores: EMBRAPA - CENARGEN
Embrapa Recursos Genéticos e Biotecnología - CENARGEN
HERBÁRIO CEN	Brasília-DF Brasil
Acanthaceae
03075532"
3413073,47830d7c-bb1c-427c-9b17-211ca00735d9,NY,3107048,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3413073,http://sweetgum.nybg.org/images3/2489/619/03107048.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Embrapa Recursos Genéticos e Biotecnología - CENARGEN
HERBÁRIO CEN_Brasília-DF Brasil
Acanthaceae
Det.:	NomeComum:	Cód.Acesso:
Col.: M. F. Simón et al. 1569	Duplicatas: 7
Data: 26/06/2012 Mat.Coletado: Exsicatas	Uso:
Munic¡pio/UF: PORTO VELHO - RO
Local: Fragmento florestal próximo á maigem direita do rio Jaci- Paraná, l,5km ao sul da BR-364. Linha de transmissao Jirau
- Porto Velho.
Ambiente: Floresta estacional semidecidual
Relevo: Plano
Substrato: Afloramento rochoso
Alt.: 89 m Lat.: 09° 16' 19"" S Long.: 64° 23' 37"" O Frequéncia.:
Flor:	Fruto:
Hábito: Subarbusto
Observapáo: Sub-arbusto l,5m. Cálice vináceo, corola branca com guias de néctar magenta.
Participantes: Marcelo Fragomeni Simón, Antonio José Barreto dos Santos, Ednéia Araújo dos Santos, Erik J. M. Koenen -
University of Zurich, Juárez Pereira do Amaral
Patrocinadores: EMBRAPA - CENARGEN, FUNDAQÁO ELISEU ALVES
03107048"
3424920,30a21ba1-af6f-47b2-8494-4937fc05ce88,NY,3176402,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3424920,http://sweetgum.nybg.org/images3/2503/921/03176402.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"rJk
V	V	SU
		
		
		WTk
NEW YORK BOTANICAL GARDEN
Embrapa Recursos Genéticos e Biotecnología - CENARGEN
HERBÁRIO CEN	Brasília-DF Brasil
Acanthaceae
Pet.:
Coi.: M. F. Simon et al. 1584
Data: 27/06/2012 Mat.Coletado:
Nome Comum:
Cód.Acesso:
Duplicatas: 7
Exsicatas
Municipio/UF: PORTO VELHO - RO
Local: Fragmento florestal próximo á maigem direita do rio Jaci- Paraná, l,5km ao sul da BR-364. Linha de transmissáo Jirau
- Porto Velho.
Ambiente: Floresta estacional semidecidual
Relevo: Plano
Substrato: Afloramento rochoso ’
Lat. 09° 16'19"" S
Alt.: 89 m
Flor: Branca
Hábito: Erva
Observaçâo:
Participantes:
Long.:
64° 23' 37"" O Frequéncía.: Frequente
Fruto:
Erva delicada crescendo entre rochas. Flores brancas com manchas roxas.
Marcelo Fragomeni Simón, Antonio José Barreto dos Santos, Ednéia Araújo dos Santos, Erik J. M. Koenen -
University of Zurich, Juárez Pereira do Amaral
Patrocinadores: EMBRAPA - CENARGEN, FUNDAÇÂO ELISEU ALVES
03176402
03176402"
3424921,892a9106-eec2-45fa-a2c3-b01df48f95c5,NY,3176403,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3424921,http://sweetgum.nybg.org/images3/2503/922/03176403.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Embrapa Recursos Genéticos e Biotecnología - CENARGEN
_HERBÁRIO CEN__Brasília-DF Brasil_
Acanthaceae
Oet.:	Nome Comum:	CódAcesso:
Col.: M. F. Simon et al. 1583	Duplicatas: 7
Data: 27/06/2012 Mat.Coletado: Exsicatas	Uso:
Municipio/UF: PORTO VELHO - RO
Local: Fragmento florestal próximo à maigem direita do rio Jaci- Paraná, 1,5km ao sul da BR-364. Linha de transmissâo Jirau
- Porto Velho.
Ambiente: Floresta estacional semidecidual
Relevo: Plano
Substrato: Afloramento rochoso
Alt.: 89 m Lai: 09° 16'19"" S Long.: 64° 23'37"" O Frequència.: Frequente
Flor	Fruto:
Hábito: Erva
observaçâo: Erva delicada crescendo entre rochas. Cálice verde. Pétalas liláses com interior branco.
participantes: Marcelo Fragomeni Simon, Antonio José Barreto dos Santos, Ednéia Araújo dos Santos, Erik J. M. Koenen -
University of Zurich, Juárez Pereira do Amaral
Patrocinadores: EMBRAPA - CENARGEN, FUNDAÇÀO ELISEU ALVES
03176403"
3502862,8748455a-407e-4e28-a90b-a171fe6cf8a3,NY,3231798,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3502862,http://sweetgum.nybg.org/images3/2576/166/03231798.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,3231798
4440043,063eeaa0-3625-45bc-b41a-03aec6fc4658,NY,4123212,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4440043,http://sweetgum.nybg.org/images3/3549/439/04123212.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"HERBARIO AMAZÓNICO COLOMBIANO (COAH)
ACANTHACEAE
Arbusto de l,5m. Flores verdes.
COLOMBIA. Departamento de Caquetá, municipio de
Belén de los Andaquíes, camino entre Acevedo-Belén
(camino Adanquí). Zona de cerro Aguacate - zona de
cordillera. Bosque muy húmedo con sotobosque denso.
1100 -1550 msnm. 01° 39' 22"" N - 75° 54' 24"" W.
41922 D. Cárdenas, N. Castaño, X. Cornejo, N.R.
Salinas, E. Gonzáles & E. Paki
24 de julio de 2011
04123212"
4194136,a3e9aa9f-6fb9-4586-88c6-25e724bdcafd,NY,3915793,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4194136,http://sweetgum.nybg.org/images3/3209/885/03915793.jpg,Plantae,Magnoliophyta,Acanthaceae,Aphelandra pilosa Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"5A
ZV
Det.: D. Cárdenas López Julio de 2011
Herbario Amazónico Colombiano - COAH
HERBARIO AMAZÓNICO COLOMBIANO (COAH)
ACANTHACEAE
Arbusto de 2m. Brácteas rojas en 3/4 apicales y blanco
1/4 basal. Flores rojas.
COLOMBIA. Departamento de Caquetá, municipio de
Belén de los Andaquíes, camino entre Acevedo-Belén
(camino Adanquí). Zona de cordillera. Cerro Monserrate.
Bosque húmedo con alto epifitismo con sotobosque
denso y muy diverso. 700 - 1000 msnm. 01° 36' 48"" N -
75° 53' 36"" W.
42017 D. Cárdenas, N. Castaño, X. Cornejo, N.R.
Salinas, E. Gonzáles & E. Paki
25 de julio de 2011
03915793"
2969686,926255a7-e516-4775-a715-1abbee9c0ad4,NY,2695011,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2969686,http://sweetgum.nybg.org/images3/2046/425/02695011.jpg,Plantae,Magnoliophyta,Acanthaceae,Aphelandra pulcherrima (Jacq.) Kunth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA-
n Ct “7
fiphe/avc/f'Q polchern/ryot C&cfOfófít/,
Det.: M.fr<S<zAs>as	e%///o?2oo(j
Herbario Amazónico Colombiano - COAH
HERBARIO AMAZONICO COLOMBIANO - COAH
ACANTHACEAE
Arbusto 2 m de altura, brácteas y flores rojas.
COLOMBIA. Departamento de Vaupés. Municipio de Mitú.
Comunjdad de Puerto Nariño, cñ. Gallineta, afluente del cñ.
Yapú. Áreas de rastrojos y zonas degradadas. 0o 29 03"" N
- 70° 27' 39"" W
23478 D. Cárdenas L., N. R. Salinas, M. Pinzón, S. Castro,
I. Jaramillo & B. Jaramillo	08/jun/2009
02695011"
4556704,69f7caff-9522-4ff0-8b97-7b295f8bb408,NY,4234092,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4556704,http://sweetgum.nybg.org/images3/3685/313/04234092.jpg,Plantae,Magnoliophyta,Acanthaceae,Aphelandra scabra (Vahl) Sm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"INB0002853092
Flora de Costa Rica
Acanthaceae	dup.=4
Aphelandra scabra (Vahl) J. E. Sm.
Det. J. González, 23/05/2001
Guanacaste: Cañas. P.N. Volcán Tenorio. Cuenca del
Tempisque. Rio Naranjo.Finca Montezuma. Colectando en
bosque secundario.
10:40:25.0000 N -85:03:18.0000 W 700 a 800 m
Arbusto de 1.5 m. Flores rojas.
J. L. Chaves 263	09/03/2000
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
04234092
INB0002853092"
3638652,6b47cb13-fe9c-4cfd-879c-a8c23a3e7933,NY,3330517,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3638652,http://sweetgum.nybg.org/images3/2758/915/03330517.jpg,Plantae,Magnoliophyta,Acanthaceae,Asystasia gangetica (L.) T.Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"FLORA DE COLOMBIA
HERBARIO NACIONAL COLOMBIANO
ACANTHACEAE
Asystasia gangetica (L.) T. Anders.
Hierba terrestre, frecuente. Sépalos verdes; corola verdosa
hacia la base y amarilla hacia el ápice.
Localidad: Colombia, departamento de Arauca, municipio de Arauca,
campo petrolero de Caño Limón, Consorcio Cravo Norte; orillas del
río Arauca. Bosque perturbado dominado por Erythrína fusca,
Erythrína poeppigiana, Inga sp., Hura crepitans, Cecropia peltata,
Cedrella odorata y Bambusa angustí folia. 6o 59' 04"" N - 71° 05' 38""
W, 305 m de altitud.
Colectores: Julio Betancur y Cristina Uribe
Número de colección: 7525
Fecha: 16 de octubre de 1997
03330517"
4579251,130fb31e-46be-4255-9bed-f6f5f151126f,NY,4249190,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4579251,http://sweetgum.nybg.org/images3/3788/267/04249190.jpg,Plantae,Magnoliophyta,Acanthaceae,Avicennia L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"INB0002851948
Flora de Costa Rica
Verbenaceae	dup.=4
Puntanenas: Golfito. No protegida. Península de Osa.
Quebrada La Ignasia, del puente para el manglar.
Finca de Pedro Vaca.
8:32:30.0000 N -83:18:30.0003 W 3 m
Árbol de 7 m x 10 cm DAP; creciendo a orilla de
manglar y potrero. Botones florales crema. Flores
amarillo claro.
M. Lobo 226	20/06/1998
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
INB0002851948
04249190"
3259225,2639e111-862a-42a0-b3b9-ef76cb5989fd,NY,2862345,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3259225,http://sweetgum.nybg.org/images3/2354/536/02862345.jpg,Plantae,Magnoliophyta,Acanthaceae,Blechum pyramidatum (Lam.) Urb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"filete hurv\ yrjfawi i^&\uv\A .) Üíb.
Determinó: At écmfcz I2ó\0
FLORA DE COLOMBIA
HERBARIO NACIONAL COLOMBIANO (COL)
Acanthaceae
Hierba estolonífera, frecuente. Brácteas verdes, similares a
hojas. Cáliz verde, corola blanca.
Colombia. Boyacá: municipio de Santa María, vereda
Calichana, Sendero Ecológico Hyka-Quye, 4o 53.5' N, 73°
16.9' W, 900 m alt. Vegetación poco intervenida, al borde de
la carretera, sobre pendientes pedregosas y muy inclinadas.
Colectores: María F. González, Julio Betancur, Giovanny
Giraldo, Alejandro Zuluaga y estudiantes Taxonomía de
Angiospermas.
No. colección: 410
Fecha: 10 marzo de 2010
02862345"
2991783,d7c6c948-b6ce-4cf9-a013-2deab701ab92,NY,2699196,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2991783,http://sweetgum.nybg.org/images3/2080/628/02699196.jpg,Plantae,Magnoliophyta,Acanthaceae,Chaetothylax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"VI7
Plants Collected on a survey of
TERRITORIO AMAPA, BRASIL
RIO OIAPOQUE
No. U8853
Chaetothylax
det. D.C. Wasshausen, 1969*
Herb about 20 cm. tall; flowers bluish. On soil orer-
lying rock. Summit of Ht. Carupina (large granitic doge
surrounded by forest), alt. about 300 m., 3 33' N, 5l
37' W. Locally frequent.
J. M. Pi res	^
L. Y. Th. Westra_October 15, i960
Field operations conducted by the Instituto Agronomico do Norte, the Museu Goeldi, and the New
York Botanical Garden. Supported in part by funds provided by the National Science Foundation
and the Conselho Nacional de Pesquisas.
02699196"
4422791,6ebdabad-aaa5-49a6-ba30-a8ed46623627,NY,4106145,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4422791,http://sweetgum.nybg.org/images3/3546/931/04106145.jpg,Plantae,Magnoliophyta,Acanthaceae,Dyschoriste lavandulacea (Nees) Kuntze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¿A
m
HERBARIO DEL INSTITUTO DE BOTANICA DEL NORDESTE {CTES)
Corrientes - Rep. Argentina
lystbofis ha. kvoacLolaceo. Akm^Uj/\ije
De^1 T><Si¿Jf\Q\ci C.
Argentina, Misiones, Candelaria
Loe. Loreto, ratanac. 12
27° 19* 32,8"" S - 55° 32’ 36,9* W 141 m.s.n.m.
Obs. Pastizal quemado
Sufrútice rastrero, flores violetas
Leg. H. A. Keller & Paredes, N. G.
Fecha 01/03/2012
EX HERB. HORT. BOT. REG. KEW
THIS MATERIAL IS RESTRICTED. IT IS SUBJECT TO THE RRr mtm*
TERMS AND CONDITIONS UNDER WHICH IT WAS SUPPLIED^
Ha 10848
04106145"
3259226,5a581d6e-585b-4e5b-a1b9-87584fb67f6f,NY,2862346,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3259226,http://sweetgum.nybg.org/images3/2354/537/02862346.jpg,Plantae,Magnoliophyta,Acanthaceae,Hygrophila costata Nees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"BOTANICAL
FLORA DE COLOMBI A
HERBARIO NACIONAL COLOMBIANO (COL)
Hygrophyla
Hierba de 50 erri de altura. Hojas membranáceas, discóloras
(envés blanquecino, haz oscuro). Brácteas y cáliz verde,
corola blanca.
Colombia. Boyacá: municipio de Santa María, vereda
Calicharía, Sendero Ecológico Hyka-Quye, 4o 53.5' N, 73°
16.9' W, 900 m alt. Vegetación poco intervenida, al borde de
la carretera, sobre pendientes pedregosas y muy inclinadas.
Colectores: María F. González, Julio Betancur y Giovanny
Giraldo
Alees
Acanthaceae
NEW YORK BOTANICAL GARDEN
02862346
No. colección: 446
Fecha: 1 al 10 de Septiembre de 2010
02862346"
4560276,d95e9907-1ea4-45f0-9b8e-9dee31e3a279,NY,4237749,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4560276,http://sweetgum.nybg.org/images3/3728/650/04237749.jpg,Plantae,Magnoliophyta,Acanthaceae,Hygrophila costata Nees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"CA
7$7
INBIO
CRI002
844419
FLORA DE COSTA RICA
Acanthaceae	dup. =4 NY
ttygrophila eos tata Sees
Det. Alex. Rodrigues, 06/03/1997
Cartago: Cantón de Paraíso. P.N. Tapantí. Cuenca
del Reventazón. Orosi. Tapantí*. Sendero
Oropendula.
9o45""06""N 83°47'27""W 1300 m
:rba; creciendo en claro de bosque alterado.
Flores blancas, escasas. Abundante.
wm 214
27 FEB 1997
04237749
INSTITUTO NACIONAL DE BIODIVERSIDAD (INB)
En colaboración con el íüssouri Botaaíeal (lardea (80)
04237749"
3645388,a23b778d-6f5c-4a42-a572-d897a5b33dba,NY,3340962,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3645388,http://sweetgum.nybg.org/images3/2743/872/03340962.jpg,Plantae,Magnoliophyta,Acanthaceae,Hygrophila R.Br.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"<é>N VOfl^
BOTANICAL
Plante rampante redressée à l'extémité. Tige quadrangulaire
(8 arêtes), poilue (poil simple, dressé, blanc), fleur violette
gamopétale. Fruit: silique (1 loge, placentation pariétale).
NEW YORK BOTANICAL GARDEN
03340962
3 dup. à CAY NY RB
M. Pignal 1533
avec : J. Munzinger & G. Fradet
Récolté le 20/11/1999
03340962"
4556634,41c4a868-2205-49cc-ac71-86c38a9e9f05,NY,4234067,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4556634,http://sweetgum.nybg.org/images3/3685/289/04234067.jpg,Plantae,Magnoliophyta,Acanthaceae,Justicia arborescens Durkee & McDade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"Instituto Nacional de Biodiversidad (INB)
Acanthaceae	W. Haber 12051
Justicia arborescens Durkee & McDade
Det. L. McDade, 28/02/2002
INB0003096386
Flora de Costa Rica
Acanthaceae	dup.=6
Justicia
Puntarenas: Puntarenas. No protegida. Cuencas del
Lagarto y Guacimal. Monteverde, Lindora, 2 Km SW of
Monteverde, on road to Lagarto.
10:18:00.0000 N -84:50:00.0001 W 1160 m
Shrub, 1.5-4 m, open understory of secondary forest.
Flowers'red..
W. Haber 12051	13/12/1996
& A. Alvarado
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
04234067
INB0003096386"
4556702,5b73baac-cb3a-4a40-b419-6129e83b699a,NY,4234090,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4556702,http://sweetgum.nybg.org/images3/3685/311/04234090.jpg,Plantae,Magnoliophyta,Acanthaceae,Justicia aurea Schltdl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"INB0002853076
Flora de Costa Rica
Acanthaceae	dup.=5
Justicia aurea Schltdl.
Det. J. Chaves, 23/05/2001
Guanacaste: Cañas. P.N. Volcán Tenorio. Cuenca del
Tempisque. Rio Naranjo.Finca Montezuma. Colectando en
bosque secundario.
10:40:25.0000 N -85:03:18.0000 W 700 a 800 m
Arbusto de 1.5 m. Flores amarillas.
J. L. Chaves 260	09/03/2000
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
04234090
INB0002853076"
2991803,6042f53e-2e6b-4f2b-87ec-b0cc84bc10b4,NY,2699206,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2991803,http://sweetgum.nybg.org/images3/2108/723/02699206.jpg,Plantae,Magnoliophyta,Acanthaceae,Justicia carnea Lindl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¡gpP5*'
The New York Botanical Garden
det. J. R. I. Wood 6 Oct. 2000
United States National Herbarium
Acantbaceae
Jacobin!a carnea (Lindi.) Nicholson
DIETER C. WASSHAUSEN VIII—1972
CdMSze-tx-
f% 3383 /
É
02699206"
4560964,a79e1be9-89a3-4349-8aa8-e1963817702d,NY,4238252,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4560964,http://sweetgum.nybg.org/images3/3725/508/04238252.jpg,Plantae,Magnoliophyta,Acanthaceae,Justicia carthaginensis Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"CA
Instituto Nacional de Biodiversidad (INB)
Acanthaceae	j. González 542
Justicia carthaginensis Jacq.
Det. J. González, 13/dic/2002
FLORA DE COSTA RICA
ACANTHACEAE	dup.= 4
Just icia
Det.
GUANACASTE: Cantón de LIBERIA
Faja Costeña del Golfo de Papagayo.
Camino de Colón Nuevo a Playa Matapalo
10° 31 * 52*’N 85*44 ’ 39HW 0-110 m
Hierba de 0,3 m. Flores violeta.
Creciendo junto a camino.
José González 542	14 Decenber 1994
& J. F. Morales
INSTITUTO NACIONAL DE BIODIVERSIDAD
EN COLABORACION CON EL MISSOURI BOTANICAL GARDEN (NO)
04238252"
